genero;cantor;album;ano;titulo_musica;compositor;letra
sertanejo;Bruno e Marrone;Sucessos;1997;Vida Vazia;Bruno,Felipe;"Depois que você foi embora.
A solidão entrou, trancou a porta.
E não me deixa mais.
Eu já tentei sair.
Tentei fugir, não consegui.
Eu já não tenho paz.

Até o meu sorriso é tão sem graça.
Não há nada que desfaça.
Essa tristeza em meu olhar.

O que é que eu vou fazer pra te esquecer?.
O que é que eu vou fazer pra não sofrer?.
O que é que eu faço pra você voltar.
Pra minha vida?.

Vida vazia, saudade sua.
Dia nublado, vento gelado.
Noite sem lua.
Vida vazia de sentimento.
Noite sem sono, no abandono.
Eu não aguento.

Até o meu sorriso é tão sem graça.
Não há nada que disfarça.
Essa tristeza em meu olhar.

O que é que eu vou fazer pra te esquecer?.
O que é que eu vou fazer pra não sofrer?.
O que é que eu faço pra você voltar.
Pra minha vida?.

Vida vazia, saudade sua.
Dia nublado, vento gelado.
Noite sem lua.
Vida vazia de sentimento.
Noite sem sono, no abandono.
Eu não aguento.

Vida vazia, oh oh oh.
Dia nublado, vento gelado.
Noite sem lua.
Vida vazia de sentimento.
Noite sem sono, no abandono.
Eu não aguento."
sertanejo;Bruno e Marrone;Sucessos;1997;Por Um Minuto;Claudio Rabello;"Todos os amantes adormeceram.
Todas as palavras já se calaram.
Já não vive o mundo em que se perdeu.
Nem as madrugadas em que se amaram.

Quero sentir.
Quero ouvir.

Seus passos de volta à minha porta.
Pra dizer que me amava quando estava longe.
E deixar que amanhã, juntos nos encontre.
E que passe a ser vida o que hoje é só sonho.

E que se acabem os segredos.
E que se aumente os desejos.

E assim, quando eu te beijo.
Que mude o destino por um minuto.
Que meu corpo encontre seu corpo.
Num prazer absoluto.

E assim, quando eu te abraço.
Me aperte em seus braços por um minuto.
De um jeito que só você sabe.
De um jeito que só eu sei.

Já não há razão pra não ser pra sempre.
Essa vez há de ser, tem que ser diferente.
Não me deixe sozinho, nem mesmo um pouco.
Esse pouco me deixa cada vez mais louco.

E que se acabem os segredos.
E que se aumente os desejos.

E assim, quando eu te beijo.
Que mude o destino por um minuto.
Que meu corpo encontre seu corpo.
Num prazer absoluto.

E assim, quando eu te abraço.
Me aperte em seus braços por um minuto.
De um jeito que só você sabe.
De um jeito que só eu sei."
sertanejo;Bruno e Marrone;Sucessos;1997;Na Conta da Loucura;Vine Show,RennO,Vinicius Poeta;"Gosto.
Das suas mãos atrevidas.
Desse seu olhar maldoso.
Suas frases provocantes.
Desse jogo corpo a corpo.

Você é o defeito que eu gosto de ter.
Se for pra errar tem que ser com você.

Quero.
Sua cama passageira.
A sua temperatura.
Traz a loucura pro quarto.
Deixa a razão na rua.
Temos uma noite inteira.
Pra fazer o que quiser.

Conte mais uma mentira.
Que sou diferente.
Que gosta da gente, eu vou acreditar.
Relaxa.
Não precisa estar nem aqui quando eu acordar.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Coração nem precisa saber.
Que hoje eu tô com você.
Coração nem precisa saber.
Que hoje eu tô com você.

Conte mais uma mentira.
Que sou diferente.
Que gosta da gente, eu vou acreditar.
Relaxa.
Não precisa estar nem aqui quando eu acordar.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Coração nem precisa saber.
Que hoje eu tô com você.
Coração nem precisa saber.
Que hoje eu tô com você."
sertanejo;Bruno e Marrone;Sucessos;1997;Beijo de Varanda;Danillo Dávilla,Elcio Di Carvalho,Junior Pepato,LARI FERREIRA;"Todo santo dia, é mais um dia pra te esquecer.
Acabei de ouvir a nossa música no rádio e na TV.
O que será que isso quer dizer?.

Tava ali fazendo palavra cruzada.
Pra ver se o tempo passa.
E o seu nome apareceu.
Agora à pouco um vídeo no Youtube.
E como de costume sabe o que aconteceu.
Aquela cena veio e acabou comigo.
No terceiro replay eu já tinha me convencido.
Que falta você.

Nem vou culpar o vento por essa bagunça.
Se fui eu que deixei a janela aberta.
Então é minha culpa ai ai.
E já que entrou na minha vida, leve é toda a sua.
Quero aquele beijo de varanda e a lua de testemunha.
Eu tô até com ciúme.
O vento deve estar usando o seu perfume."
sertanejo;Bruno e Marrone;Sucessos;1997;Bijuteria;Carlos Colla,Chico Roque;"Quando a noite cai.
É que eu sinto a falta.
Que você me faz.
Saudade em quem não passa.
E nem me deixa em paz.
A sombra de um amor.
Que já brilhou demais.

Você foi prá mim.
A coisa mais bonita.
Que me aconteceu.
Não pode imaginar.
Os sonhos que me deu.
E quanta insegurança.
Me deixou o adeus.

Amei você.
Sem truque.
Sem maldade.
Fiz o meu papel.
Eu quis lhe oferecer.
O que ninguém me deu.
Você não acredita.
Mas eu fui fiel.

Amei você.
Mas hoje posso ver.
Que foi melhor assim.
Preciso te esquecer.
Prá me lembrar de mim.
A vida continua.

E no brilho.
De uma pedra falsa.
Dei amor.
A quem não merecia.
Eu pensei que era.
Uma jóia rara.
Era bijuteria.
Das mentiras.
Das palavras doces.
Vi calor no teu olhar.
Tão frio.
Da beleza.
Do teu rosto esconde.
Um coração vazio.

Amei você.
Sem truques.
Sem maldade.
Fiz o meu papel.
Eu quis lhe oferecer.
O que ninguém me deu.
Você não acredita.
Mas eu fui fiel, fui fiel.

Amei você.
Mas hoje posso ver.
Que foi melhor assim.
Preciso te esquecer.
Prá me lembrar de mim.
A vida continua.

E no brilho.
De uma pedra falsa.
Dei amor.
A quem não merecia.
Eu pensei que era.
Uma jóia rara.
Era bijuteria.
Das mentiras.
Das palavras doces.
Vi calor no teu olhar.
Tão frio.
Da beleza.
Do teu rosto esconde.
Um coração vazio."
sertanejo;Bruno e Marrone;Sucessos;1997;Quatro Fases;Rafael Almeida;"Você sabe que eu te amo.
E que não preciso provar nada pra ninguém.
Também sabe dos meus planos.
Inclusive que eu não consigo ficar sem seu beijo.
Ele me acalma até quando o meu nível de estresse tá mais alto.
Sabe do meu ponto fraco.

Ah, seu jeito.
Às vezes calma o mundo, às vezes fica agitado.
Isso que me deixa 100% encantado.

De Lua em Lua você também muda suas fases.
Eu tenho uma, você tem é quatro fases.
Ciumenta, emotiva e revoltada.
Falta uma: Apaixonada em mim.

O seu beijo.
Ele me acalma até quando o meu nível de estresse tá mais alto.
Sabe do meu ponto fraco.
Ah, seu jeito.
Às vezes calma o mundo, às vezes fica agitado.
Isso que me deixa 100% encantado.

De Lua em Lua você também muda suas fases.
Eu tenho uma, você tem é quatro fases.
Ciumenta, emotiva e revoltada.
Falta uma: Apaixonada em mim.

De Lua em Lua você também muda suas fases.
Eu tenho uma, você tem é quatro fases.
Ciumenta, emotiva e revoltada.
Falta uma: Apaixonada em mim."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Favo de Mel;Bruno,Felipe;"Te liguei para testar o seu amor.
E mudei a minha voz naquele instante.
Te falei coisas que mexem e emocionam o coração.
Insisti em te encontrar pra te falar dessa paixão.

Mas você me respondeu tão decidida.
Que havia em sua vida um outro homem.
Me falou que tem por ele o maior amor do mundo.
Disse tudo e logo revelou meu nome.

Você meu favo de mel, pedaço do céu no meu coração.
Você, você, meu raio de luz, a luz que conduz.
A nossa paixão."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Tô Machucado;Fátima Leão,Felipe,Netto;"Eu to machucado sem seu amor,viu.
Sou mais um parceiro da solidão, ai.
Eu só sei chorar sem você aqui, viu.
Sou mais um brinquedo na sua mão, ai.
Oh, oh, oh coração ta doendo, ai.
O seu jeito de mim não sai.
To sofrendo demais, oh, oh, oh, oh.
Oh, oh, oh eu preciso encontrar você.
Não consigo te esquecer.
Você é minha paz.

.
Já pedi minha estrela pra te buscar, viu.
Mas ela não consegue te encontrar, ai.
Você faz de um jeito que ninguém faz, viu.
Eu te odeio mas posso te perdoar, ai."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Fruto Especial;Fátima Leão;"Gosto quando sua mão.
Vem passear no meu corpo.
Atrevida me assanha.
Me atiça, me arranha.
Me deixando quase louco.

Gosto quando seu olhar.
Quer te ver dentro do meu.
Minha pupila dilata.
Num segundo ela relata.
Que o meu amor é seu.

Só sei que você faz.
De um jeito assim.
Que alguém jamais.
Tirou de mim.
O puro mel.
Que eu guardei para adoçar.
O fruto especial.
Só sei que você dá.
Tudo que tem.
Igual a você.
Não há ninguém.
Um alto astral.
Te amar é um bem.
Que apaga qualquer mal."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Amor Não É Jogo de Azar;Bruno,Elias Muniz,Felipe;"Está na hora de você voltar pra mim.
E dar mais uma chance pra nós dois.
Meu Deus a gente já se machucou demais.
Está na hora de voltar atrás.

Melhor deixar falar a voz do coração.
Preciso de você, você de mim.
Pra quê fazer de conta que já não dá mais.
Está na hora de voltar atrás.

A gente ainda se ama.
Está na cara, está no ar.
Ficar chorando escondido.
É tempo perdido.
Amor não é jogo de azar.

A gente ainda se ama.
Está escrito no coração.
A nossa pirraça.
Já perdeu a graça.
Chega de solidão."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Volta Pra Mim;Bruno,Gil Tavares;"Eu já nem pensava muito em você.
Só depois que te perdi eu sinto.
O quanto é importante.
O quanto eu necessito de você .
Sei que entre nós tudo acabou.
Você já não quer mais nada comigo.
Pense mais no nosso amor.
No que a vida tem de bom.
Pois sem você nada.
Faz sentido.

Volta pra mim.
Diga que sim.
Não posso te perder.
Eu não vou conseguir viver assim."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Faz de Conta;Felipe,Elias Muniz,Bruno;"O que será que tá acontecendo.
Eu não consigo te entender.
Talvez você esteja me aprontando.
E eu aqui me acabando.
De saudade de você.

Por que será que deu seu telefone.
Se eu ligo pra você você nem liga.
Se não atende então me desespero.
Será que a mulher que eu quero.
Não passa de uma bandida.

Não, não pode ser.
Não posso acreditar.
Que era tudo mentira.
O que me disse o seu olhar.

Não não pode ser.
Tô de cabeça tonta.
Não faça do amor um jogo .
De faz de conta."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Esqueci;Carlos Randall,Dimarco;"Não vou impedir você partir.
Nem vou pedir que fique aqui.
Vou me portar com toda classe.
Não vou te pedir que volte atrás.
Que pare um pouco, pense mais.
Nem te impedir que chame um táxi .
Eu até já esqueci a cor dos teus olhos castanhos.
Que tem um metro e sessenta.
E que se demora no banho.
Esqueci que seu sapato é do tamanho trinta e seis.
E que adora fazer sexo trinta vezes por mês.
Esqueci que me acorda com o café da manhã.
Nos seus braços me apertando.
Se dizendo minha fã.
Esqueci de te dizer que este pranto nos meus olhos.
É que o meu time perdeu e por isso então eu choro.

Não vou precisar do seu carinho.
Eu me viro bem sozinho.
Mas antes de ir embora.
Faz comigo aquele amor que agride.
Tranque a noite lá de fora.
Amanhã você decide."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Não Faz Isso Não;Bruno,Felipe,Gill Tavares;"Você chegou na minha vida.
Arrebentando tudo.
E invadiu o meu mundo.
Tomou conta de mim....

Chegou como o vento.
Que sopra na minha janela.
Trazendo a rosa mais bela.
E plantou dentro de mim....

E agora diz que vai embora.
E como é que eu faço.
Sem o seu carinho.
Sem o seu abraço.
Vai ser como um veneno.
Pro meu coração.

Ai, ai, ai, ai, ai, ai.
Não faz isso não.
Se você sair da minha vida.
Vai ficar em pedaços.
O meu coração....

Ai, ai, ai, ai, ai, ai.
Não faz isso não.
Vai doer como brasa no peito.
Sem você não tem jeito.
Não faz isso não....

(Repetir a letra)."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Banho de Amor;Falcão;"Eu quero ver.
A sua boca gritando te amo.
Eu quero ver.
O seu coração me dizendo que sim.
Eu quero ver.
Sua vontade maior que a minha.
Quero ver você molhadinha.
Encostando em mim.
Vai ser bom.
A gente brincando na hora do banho.
Você me arrepia e eu te assanho.
E nessa hora o prazer é quem diz.

Vai ser bom.
Eu dando à você e você dando à mim.
Prazer de quem ama é mesmo assim.
E é nessa hora que a gente é feliz.

Te quero ver enchendo meu saco.
No meu dia-a-dia.
Te quero ver você me agüentando.
Do jeito que sou.
Eu quero ver você tão dengosa.
E um tanto vadia.
Quero ver nós dois todo dia.
Morrendo de amor."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Goiás É Mais;Moacyr Franco;"Deus me deu a chance de anda pelo mundo.
De voar bem alto, mergulhar bem fundo.
Já domei leão, já brinquei na neve.
China e Japão eu disse até breve.

Esse é meu país sem comparação.
Já tem o formato do coração.
Todo canto é lindo pra mim tanto faz.
Quando eu quero mais.
Eu vou pra goiás.

Rasguei o amazonas para o litoral,.
Me benzi nas ondas de areia e sal.
Abracei cantando de São Paulo ao sul.
Já chorei em Minas na Montanha Azul.

Ouro de Rondônia.
Flor do Cariri.
Peixe de Vitória.
Boi do Piauí.
Namorar no rio, viver carnaval.
A mulher de bronze lá do Pantanal.

Esse é meu país...."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Pago Calado;Bruno,Felipe;"Vai embora às sete horas da manhã.
Nem me beija quando vai se despedir.
Fico sozinho, sozinho.

Só me diz o preço por aquela noite.
Me machuca, fere o peito como açoite.
Pago calado, calado.

Todo dia é um sufoco é uma tortura.
Em pensar que pode estar n'outra aventura.
Isso me mata, me mata, me mata.

Estou apaixonado, estou perdido.
Amor desesperado, amor bandido.
Que jamais eu posso ter em minhas mãos.
Te dou a minha vida o meu mundo.
Não quero seu amor por um segundo.
Eu quero seu amor por toda vida.

Fica comigo."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Perigosa Demais;Joel Marques,Maracai;"Pelas ruas da cidade.
Existe uma fera em forma de mulher.
Seu beijo tem gosto de uva colhida no pé.
Ela fingiu que gostava de mim.
E me deixou sofrendo assim .
Cara, você não imagina,.
Das coisas que essa mulher é capaz .
Parece um anjo mas é perigosa demais.
Ela seduz todo homem que vê.
E o próximo vai ser você.

Cuidado, cuidado com esta pantera.
Não deixe ela te pegar.
Se não você já era.
Cuidado, cuidado que ela te devora.
Te enlouquece de prazer.
Depois te dá o fora.

Ela está solta nas ruas.
Feito uma máquina a te seguir.
Seu coração é uma mina.
Pronta prá explodir.
Essa mulher é uma arma fatal.
Sua pegada é mortal.

Cara, você já tá na mira.
Ela tá prontinha prá te conquistar.
Se você não tomar cuidado.
Você vai dançar.
Ela seduz todo homem que vê.
E o próximo vai ser você."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Se Eu Ficar Sem Você;Falcão,Fátima Leão,Felipe;"Eu não fico um minuto sem você.
Dói demais só de pensar na solidão.
Esse amor que a gente chama de viver.
Eu preciso ter na minha mão .
Não se assuste se acaso eu vier.
Impedir seu bate-papo com alguém.
Não repare o meu jeito atrevido.
Na verdade o meu ciúme vai além.

Se eu ficar sem você.
Vai doer, vai, vai doer.
Se eu ficar sem você, meu amor.
Vai doer, vai doer.
Se eu ficar sem você, vai doer.
Vai, vai doer seu eu ficar sem você."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Pela Porta da Frente;Bruno,Ricardo Primo;"Trago uma dor no meu peito.
Lembranças de tudo que aconteceu.
Em mais uma noite sozinho na cama.
O quarto é tão grande a solidão me bateu.

Tento passar o meu tempo.
Assistindo a novela na televisão.
Tentei ler um livro que fala de guerra.
Mas nada que faço me chama atenção.

Vem que eu te espero,.
Entra pela porta da frente.
Não deixe que o medo acorrente.
Esse amor que é mais forte.
Que as brigas da gente.

Vem, não tenha vergonha do amor.
E arranque do peito a tristeza.
Da noite, do dia que você me deixou."
sertanejo;Bruno e Marrone;Bruno e Marrone (vol.2);1995;Mato a Cobra e Mostro o Pau;Alexandre,Fátima Leão,Netto;"Foi só brincadeira, foi mal entendido.
Por uma besteira, você não sabe.
O que eu tenho sofrido.
Você dá ouvido, à oposição.
E nessa história quem leva ferro.
É meu coração.

Você acredita, em papo furado.
E ainda duvida que por você.
Sou apaixonado.
Eu vou te provar de um jeito legal.
Que eu sou do tipo.
Que mata a cobra e mostra o pau.

Não duvide que eu te amo.
Não cace encrenca.
Amor comigo é oito ou oitenta.
Eu não dou murro em ponta de faca.
Te quero mas não aceito o que você faz.
Te peço que pare e que pense mais.
E não vem chutar o pau da barraca."
